repo_name,git_url,commit_hash,cwe_ids,cve_id
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/a77ff09c46560bc895dea11dc9fe643486b056ac,a77ff09c46560bc895dea11dc9fe643486b056ac,['CWE-125'],CVE-2017-13027
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/29e5470e6ab84badbc31f4532bb7554a796d9d52,29e5470e6ab84badbc31f4532bb7554a796d9d52,['CWE-125'],CVE-2017-13028
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/7029d15f148ef24bb7c6668bc640f5470d085e5a,7029d15f148ef24bb7c6668bc640f5470d085e5a,['CWE-125'],CVE-2017-13029
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/2d669862df7cd17f539129049f6fb70d17174125,2d669862df7cd17f539129049f6fb70d17174125,['CWE-125'],CVE-2017-13031
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/1bc78d795cd5cad5525498658f414a11ea0a7e9c,1bc78d795cd5cad5525498658f414a11ea0a7e9c,['CWE-125'],CVE-2017-13032
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/da6f1a677bfa4476abaeaf9b1afe1c4390f51b41,da6f1a677bfa4476abaeaf9b1afe1c4390f51b41,['CWE-125'],CVE-2017-13034
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/571a6f33f47e7a2394fa08f925e534135c29cf1e,571a6f33f47e7a2394fa08f925e534135c29cf1e,['CWE-125'],CVE-2017-13035
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/88b2dac837e81cf56dce05e6e7b5989332c0092d,88b2dac837e81cf56dce05e6e7b5989332c0092d,['CWE-125'],CVE-2017-13036
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/2c2cfbd2b771ac888bc5c4a6d922f749d3822538,2c2cfbd2b771ac888bc5c4a6d922f749d3822538,['CWE-125'],CVE-2017-13037
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/7335163a6ef82d46ff18f3e6099a157747241629,7335163a6ef82d46ff18f3e6099a157747241629,['CWE-125'],CVE-2017-13038
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/e0a5a02b0fc1900a69d6c37ed0aab36fb8494e6d,e0a5a02b0fc1900a69d6c37ed0aab36fb8494e6d,['CWE-125'],CVE-2017-13039
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/4c3aee4bb0294c232d56b6d34e9eeb74f630fe8c,4c3aee4bb0294c232d56b6d34e9eeb74f630fe8c,['CWE-125'],CVE-2017-13040
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/f4b9e24c7384d882a7f434cc7413925bf871d63e,f4b9e24c7384d882a7f434cc7413925bf871d63e,['CWE-125'],CVE-2017-13041
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/39582c04cc5e34054b2936b423072fb9df2ff6ef,39582c04cc5e34054b2936b423072fb9df2ff6ef,['CWE-125'],CVE-2017-13042
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/d515b4b4a300479cdf1a6e0d1bb95bc1f9fee514,d515b4b4a300479cdf1a6e0d1bb95bc1f9fee514,['CWE-125'],CVE-2017-13043
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/c2f6833dddecf2d5fb89c9c898eee9981da342ed,c2f6833dddecf2d5fb89c9c898eee9981da342ed,['CWE-125'],CVE-2017-13044
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/3b36ec4e713dea9266db11975066c425aa669b6c,3b36ec4e713dea9266db11975066c425aa669b6c,['CWE-125'],CVE-2017-13045
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/331530a4076c69bbd2e3214db6ccbe834fb75640,331530a4076c69bbd2e3214db6ccbe834fb75640,['CWE-125'],CVE-2017-13047
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/aa0858100096a3490edf93034a80e66a4d61aad5,aa0858100096a3490edf93034a80e66a4d61aad5,['CWE-125'],CVE-2017-13049
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/5d340a5ca6e420a70297cdbdf777333f18bfdab7,5d340a5ca6e420a70297cdbdf777333f18bfdab7,['CWE-125'],CVE-2017-13052
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/bd4e697ebd6c8457efa8f28f6831fc929b88a014,bd4e697ebd6c8457efa8f28f6831fc929b88a014,['CWE-125'],CVE-2017-13053
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/e6511cc1a950fe1566b2236329d6b4bd0826cc7a,e6511cc1a950fe1566b2236329d6b4bd0826cc7a,['CWE-125'],CVE-2017-13054
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/5d0d76e88ee2d3236d7e032589d6f1d4ec5f7b1e,5d0d76e88ee2d3236d7e032589d6f1d4ec5f7b1e,['CWE-125'],CVE-2017-13055
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,['CWE-125'],CVE-2017-13687
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/0cb1b8a434b599b8d636db029aadb757c24e39d6,0cb1b8a434b599b8d636db029aadb757c24e39d6,['CWE-125'],CVE-2017-13688
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/061e7371a944588f231cb1b66d6fb070b646e376,061e7371a944588f231cb1b66d6fb070b646e376,['CWE-125'],CVE-2017-13689
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/8dca25d26c7ca2caf6138267f6f17111212c156e,8dca25d26c7ca2caf6138267f6f17111212c156e,['CWE-125'],CVE-2017-13690
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,['CWE-125'],CVE-2017-13725
torvalds/linux,https://github.com/torvalds/linux/commit/edbd58be15a957f6a760c4a514cd475217eb97fd,edbd58be15a957f6a760c4a514cd475217eb97fd,['CWE-119'],CVE-2017-14497
mruby,https://github.com/mruby/mruby/commit/1a3b32343ed9ebf287ae5a0f241877728e62bea5,1a3b32343ed9ebf287ae5a0f241877728e62bea5,['CWE-134'],CVE-2017-0898
akrennmair/newsbeuter,https://github.com/akrennmair/newsbeuter/commit/c8fea2f60c18ed30bdd1bb6f798e994e51a58260,c8fea2f60c18ed30bdd1bb6f798e994e51a58260,['CWE-78'],CVE-2017-14500
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/f7b0cf098bc800c5b6181dc522a99997bfee8948,f7b0cf098bc800c5b6181dc522a99997bfee8948,['CWE-476'],CVE-2017-14505
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/c55fb18c3f78445d100a378ab8b3c0acd53c6590,c55fb18c3f78445d100a378ab8b3c0acd53c6590,['CWE-476'],CVE-2017-14532
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/bdfc5538051ad0d1c2083ba2a29180ff6abea907,bdfc5538051ad0d1c2083ba2a29180ff6abea907,['CWE-772'],CVE-2017-14533
apache/httpd,https://github.com/apache/httpd/commit/4cc27823899e070268b906ca677ee838d07cf67a,4cc27823899e070268b906ca677ee838d07cf67a,['CWE-416'],CVE-2017-9798
torproject/tor,https://github.com/torproject/tor/commit/09ea89764a4d3a907808ed7d4fe42abfe64bd486,09ea89764a4d3a907808ed7d4fe42abfe64bd486,['CWE-532'],CVE-2017-0380
mjg59/linux,https://github.com/mjg59/linux/commit/4b2b64d5a6ebc84214755ebccd599baef7c1b798,4b2b64d5a6ebc84214755ebccd599baef7c1b798,['CWE-254'],CVE-2015-7837
torvalds/linux,https://github.com/torvalds/linux/commit/9e3f7a29694049edd728e2400ab57ad7553e5aa9,9e3f7a29694049edd728e2400ab57ad7553e5aa9,['CWE-617'],CVE-2017-12168
GNOME/nautilus,https://github.com/GNOME/nautilus/commit/1630f53481f445ada0a455e9979236d31a8d3bb0,1630f53481f445ada0a455e9979236d31a8d3bb0,['CWE-20'],CVE-2017-14604
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/9ff805077fd5297dc41dc989f9dba59877e12f97,9ff805077fd5297dc41dc989f9dba59877e12f97,['CWE-476'],CVE-2017-14624
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/cf740bd8b829732d1c096d52512f9102433b881f,cf740bd8b829732d1c096d52512f9102433b881f,['CWE-476'],CVE-2017-14625
libsndfile,https://github.com/libsndfile/libsndfile/commit/00a25b9469f825a57dc3558ce10561ef38a3405e,00a25b9469f825a57dc3558ce10561ef38a3405e,['CWE-125'],CVE-2017-14245
rofl0r/proxychains-ng,https://github.com/rofl0r/proxychains-ng/commit/9ab7dbeb3baff67a51d0c5e71465c453be0890b5,9ab7dbeb3baff67a51d0c5e71465c453be0890b5,['CWE-426'],CVE-2015-3887
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/be7185faf7f52674028977dcf501c6039ff03aa5,be7185faf7f52674028977dcf501c6039ff03aa5,['CWE-476'],CVE-2017-14638
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/03d1222ab9c2ce779cdf01bdb96cdd69cbdcfeda,03d1222ab9c2ce779cdf01bdb96cdd69cbdcfeda,['CWE-843'],CVE-2017-14639
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/2f267f89f957088197f4b1fc254632d1645b415d,2f267f89f957088197f4b1fc254632d1645b415d,['CWE-476'],CVE-2017-14640
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/41cad602709436628f07b4c4f64e9ff7a611f687,41cad602709436628f07b4c4f64e9ff7a611f687,['CWE-476'],CVE-2017-14641
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/22192de5367fa0cee985917f092be4060b7c00b0,22192de5367fa0cee985917f092be4060b7c00b0,['CWE-476'],CVE-2017-14642
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/5eb8cf89d724ccb0b4ce5f24171ec7c11f0a7647,5eb8cf89d724ccb0b4ce5f24171ec7c11f0a7647,['CWE-125'],CVE-2017-14643
axiomatic-systems/Bento4,https://github.com/axiomatic-systems/Bento4/commit/53499d8d4c69142137c7c7f0097a444783fdeb90,53499d8d4c69142137c7c7f0097a444783fdeb90,['CWE-125'],CVE-2017-14646
ArtifexSoftware/mupdf,https://github.com/ArtifexSoftware/mupdf/commit/ab1a420613dec93c686acbee2c165274e922f82a,ab1a420613dec93c686acbee2c165274e922f82a,['CWE-119'],CVE-2017-14685
ArtifexSoftware/mupdf,https://github.com/ArtifexSoftware/mupdf/commit/0f0fbc07d9be31f5e83ec5328d7311fdfd8328b1,0f0fbc07d9be31f5e83ec5328d7311fdfd8328b1,['CWE-119'],CVE-2017-14686
ArtifexSoftware/mupdf,https://github.com/ArtifexSoftware/mupdf/commit/2b16dbd8f73269cb15ca61ece75cf8d2d196ed28,2b16dbd8f73269cb15ca61ece75cf8d2d196ed28,['CWE-119'],CVE-2017-14687
libofx,https://github.com/libofx/libofx/commit/fad8418f34094de42e1307113598e0e8bee0a2bd,fad8418f34094de42e1307113598e0e8bee0a2bd,['CWE-125'],CVE-2017-14731
randombit/botan,https://github.com/randombit/botan/commit/2718c02d429d024b2cd65534f7e54cab1d123348,2718c02d429d024b2cd65534f7e54cab1d123348,['CWE-Other'],CVE-2017-14737
randombit/botan,https://github.com/randombit/botan/commit/a3c4ec54ba8f611e7ef41867a4ed0fd669ef8057,a3c4ec54ba8f611e7ef41867a4ed0fd669ef8057,['CWE-Other'],CVE-2017-14737
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/bb11d07139efe0f5e4ce0e4afda32abdbe82fa9d,bb11d07139efe0f5e4ce0e4afda32abdbe82fa9d,['CWE-835'],CVE-2017-14741
torvalds/linux,https://github.com/torvalds/linux/commit/3a8b0677fc6180a467e26cc32ce6b0c09a32f9bb,3a8b0677fc6180a467e26cc32ce6b0c09a32f9bb,"['CWE-617', 'CWE-20']",CVE-2017-1000252
torvalds/linux,https://github.com/torvalds/linux/commit/36ae3c0a36b7456432fedce38ae2f7bd3e01a563,36ae3c0a36b7456432fedce38ae2f7bd3e01a563,"['CWE-617', 'CWE-20']",CVE-2017-1000252
torvalds/linux,https://github.com/torvalds/linux/commit/51aa68e7d57e3217192d88ce90fd5b8ef29ec94f,51aa68e7d57e3217192d88ce90fd5b8ef29ec94f,['CWE-Other'],CVE-2017-12154
ffmpeg,https://github.com/FFmpeg/FFmpeg/commit/c42a1388a6d1bfd8001bf6a4241d8ca27e49326d,c42a1388a6d1bfd8001bf6a4241d8ca27e49326d,['CWE-119'],CVE-2017-14767
the-tcpdump-group/tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/3ed82f4ed0095768529afc22b923c8f7171fff70,3ed82f4ed0095768529afc22b923c8f7171fff70,['CWE-20'],CVE-2015-3138
AcademySoftwareFoundation/openexr,https://github.com/AcademySoftwareFoundation/openexr/commit/4c146c50e952655bc193567224c2a081c7da5e98,4c146c50e952655bc193567224c2a081c7da5e98,['CWE-400'],CVE-2017-14988
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/28bad01242898d7f863deedbfa8502c348293093,28bad01242898d7f863deedbfa8502c348293093,['CWE-416'],CVE-2017-14989
torvalds/linux,https://github.com/torvalds/linux/commit/3e0097499839e0fe3af380410eababe5a47c4cf9,3e0097499839e0fe3af380410eababe5a47c4cf9,['CWE-200'],CVE-2017-14991
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/a0cef9db632ef8e1b9de4c463700c6a24d4f96ca,a0cef9db632ef8e1b9de4c463700c6a24d4f96ca,['CWE-476'],CVE-2017-15015
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/8254d24b86a62803231773ecf54c707aef4a1457,8254d24b86a62803231773ecf54c707aef4a1457,['CWE-476'],CVE-2017-15016
libofx,https://github.com/libofx/libofx/commit/a70934eea95c76a7737b83773bffe8738935082d,a70934eea95c76a7737b83773bffe8738935082d,['CWE-119'],CVE-2017-2920
redis,https://github.com/redis/redis/commit/ffcf7d5ab1e98d84c28af9bea7be76c6737820ad,ffcf7d5ab1e98d84c28af9bea7be76c6737820ad,['CWE-119'],CVE-2017-15047
ruby/openssl,https://github.com/ruby/openssl/commit/90afa5f9b595876af3b6832120deb979b214c022,90afa5f9b595876af3b6832120deb979b214c022,['CWE-200'],CVE-2015-1828
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/9bad9cd6752bf8dc5825f555fd1117855bd2fc47,9bad9cd6752bf8dc5825f555fd1117855bd2fc47,['CWE-772'],CVE-2017-15217
wireshark,https://github.com/wireshark/wireshark/commit/625bab309d9dd21db2d8ae2aa3511810d32842a8,625bab309d9dd21db2d8ae2aa3511810d32842a8,['CWE-772'],CVE-2017-15189
wireshark,https://github.com/wireshark/wireshark/commit/e27870eaa6efa1c2dac08aa41a67fe9f0839e6e0,e27870eaa6efa1c2dac08aa41a67fe9f0839e6e0,['CWE-Other'],CVE-2017-15190
wireshark,https://github.com/wireshark/wireshark/commit/8dbb21dfde14221dab09b6b9c7719b9067c1f06e,8dbb21dfde14221dab09b6b9c7719b9067c1f06e,['CWE-134'],CVE-2017-15191
wireshark,https://github.com/wireshark/wireshark/commit/3689dc1db36037436b1616715f9a3f888fc9a0f6,3689dc1db36037436b1616715f9a3f888fc9a0f6,['CWE-Other'],CVE-2017-15192
wireshark,https://github.com/wireshark/wireshark/commit/afb9ff7982971aba6e42472de0db4c1bedfc641b,afb9ff7982971aba6e42472de0db4c1bedfc641b,['CWE-400'],CVE-2017-15193
libjpeg-turbo,https://github.com/libjpeg-turbo/libjpeg-turbo/commit/1ecd9a5729d78518397889a630e3534bd9d963a8,1ecd9a5729d78518397889a630e3534bd9d963a8,['CWE-476'],CVE-2017-15232
torvalds/linux,https://github.com/torvalds/linux/commit/37863c43b2c6464f252862bf2e9768264e961678,37863c43b2c6464f252862bf2e9768264e961678,['CWE-476'],CVE-2017-12192
torvalds/linux,https://github.com/torvalds/linux/commit/5649645d725c73df4302428ee4e02c869248b4c5,5649645d725c73df4302428ee4e02c869248b4c5,['CWE-476'],CVE-2017-15274
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/32cbfceeee57962321b2ead627129c9d9ffbfcdb,32cbfceeee57962321b2ead627129c9d9ffbfcdb,['CWE-119'],CVE-2017-15281
evan/ccsv,https://github.com/evan/ccsv/commit/24e0b9b94c44a15b23475e821366239d53764dbd,24e0b9b94c44a15b23475e821366239d53764dbd,['CWE-415'],CVE-2017-15364
radareorg/radare2,https://github.com/radareorg/radare2/commit/52b1526443c1f433087928291d1c3d37a5600515,52b1526443c1f433087928291d1c3d37a5600515,['CWE-125'],CVE-2017-15368
ArtifexSoftware/mupdf,https://github.com/ArtifexSoftware/mupdf/commit/c2663e51238ec8256da7fc61ad580db891d9fe9a,c2663e51238ec8256da7fc61ad580db891d9fe9a,['CWE-416'],CVE-2017-15369
torvalds/linux,https://github.com/torvalds/linux/commit/71105998845fb012937332fe2e806d443c09e026,71105998845fb012937332fe2e806d443c09e026,"['CWE-362', 'CWE-416']",CVE-2017-15265
radareorg/radare2,https://github.com/radareorg/radare2/commit/21a6f570ba33fa9f52f1bba87f07acc4e8c178f4,21a6f570ba33fa9f52f1bba87f07acc4e8c178f4,['CWE-119'],CVE-2017-15385
torvalds/linux,https://github.com/torvalds/linux/commit/814fb7bb7db5433757d76f4c4502c96fc53b0b5e,814fb7bb7db5433757d76f4c4502c96fc53b0b5e,['CWE-200'],CVE-2017-15537
ArtifexSoftware/mupdf,https://github.com/ArtifexSoftware/mupdf/commit/82df2631d7d0446b206ea6b434ea609b6c28b0e8,82df2631d7d0446b206ea6b434ea609b6c28b0e8,['CWE-190'],CVE-2017-15587
xen-project/xen,https://github.com/xen-project/xen/commit/23a183607a427572185fc51c76cc5ab11c00c4cc,23a183607a427572185fc51c76cc5ab11c00c4cc,['CWE-362'],CVE-2017-15588
xen-project/xen,https://github.com/xen-project/xen/commit/0d4732ac29b63063764c29fa3bd8946daf67d6f3,0d4732ac29b63063764c29fa3bd8946daf67d6f3,['CWE-200'],CVE-2017-15589
xen-project/xen,https://github.com/xen-project/xen/commit/d59e55b018cfb79d0c4f794041aff4fe1cd0d570,d59e55b018cfb79d0c4f794041aff4fe1cd0d570,['CWE-20'],CVE-2017-15591
xen-project/xen,https://github.com/xen-project/xen/commit/bf2b4eadcf379d0361b38de9725ea5f7a18a5205,bf2b4eadcf379d0361b38de9725ea5f7a18a5205,['CWE-668'],CVE-2017-15592
xen-project/xen,https://github.com/xen-project/xen/commit/d20daf4294adbdb9316850566013edb98db7bfbc,d20daf4294adbdb9316850566013edb98db7bfbc,['CWE-668'],CVE-2017-15592
xen-project/xen,https://github.com/xen-project/xen/commit/6410733a8a0dff2fe581338ff631670cf91889db,6410733a8a0dff2fe581338ff631670cf91889db,['CWE-772'],CVE-2017-15593
xen-project/xen,https://github.com/xen-project/xen/commit/cc08c73c8c1f5ba5ed0f8274548db6725e1c3157,cc08c73c8c1f5ba5ed0f8274548db6725e1c3157,['CWE-Other'],CVE-2017-15594
xen-project/xen,https://github.com/xen-project/xen/commit/2c458dfcb59f3d9d8a35fc5ffbf780b6ed7a26a6,2c458dfcb59f3d9d8a35fc5ffbf780b6ed7a26a6,['CWE-400'],CVE-2017-15595
xen-project/xen,https://github.com/xen-project/xen/commit/6987fc7558bdbab8119eabf026e3cdad1053f0e5,6987fc7558bdbab8119eabf026e3cdad1053f0e5,['CWE-400'],CVE-2017-15595
xen-project/xen,https://github.com/xen-project/xen/commit/e40b0219a8c77741ae48989efb520f4a762a5be3,e40b0219a8c77741ae48989efb520f4a762a5be3,['CWE-400'],CVE-2017-15595
xen-project/xen,https://github.com/xen-project/xen/commit/59546c1897a90fe9af5ebbbb05ead8d98b4d17b9,59546c1897a90fe9af5ebbbb05ead8d98b4d17b9,['CWE-400'],CVE-2017-15596
pbatard/rufus,https://github.com/pbatard/rufus/commit/c3c39f7f8a11f612c4ebf7affce25ec6928eb1cb,c3c39f7f8a11f612c4ebf7affce25ec6928eb1cb,['CWE-494'],CVE-2017-13083
FransUrbo/zfs,https://github.com/FransUrbo/zfs/commit/99aa4d2b4fd12c6bef62d02ffd1b375ddd42fcf4,99aa4d2b4fd12c6bef62d02ffd1b375ddd42fcf4,['CWE-200'],CVE-2015-3400
torvalds/linux,https://github.com/torvalds/linux/commit/4971613c1639d8e5f102c4e797c3bf8f83a5a69e,4971613c1639d8e5f102c4e797c3bf8f83a5a69e,['CWE-362'],CVE-2017-15649
torvalds/linux,https://github.com/torvalds/linux/commit/008ba2a13f2d04c947adc536d19debb8fe66f110,008ba2a13f2d04c947adc536d19debb8fe66f110,['CWE-362'],CVE-2017-15649
OISF/suricata,https://github.com/OISF/suricata/commit/b9579fbe7dd408200ef03cbe20efddb624b73885,b9579fbe7dd408200ef03cbe20efddb624b73885,['CWE-Other'],CVE-2017-15377
openbsd/src,https://github.com/openbsd/src/commit/a6981567e8e215acc1ef690c8dbb30f2d9b00a19,a6981567e8e215acc1ef690c8dbb30f2d9b00a19,['CWE-732'],CVE-2017-15906
systemd,https://github.com/systemd/systemd/commit/9f939335a07085aa9a9663efd1dca06ef6405d62,9f939335a07085aa9a9663efd1dca06ef6405d62,['CWE-835'],CVE-2017-15908
shadowsocks/shadowsocks-libev,https://github.com/shadowsocks/shadowsocks-libev/commit/c67d275803dc6ea22c558d06b1f7ba9f94cd8de3,c67d275803dc6ea22c558d06b1f7ba9f94cd8de3,['CWE-78'],CVE-2017-15924
radareorg/radare2,https://github.com/radareorg/radare2/commit/c6d0076c924891ad9948a62d89d0bcdaf965f0cd,c6d0076c924891ad9948a62d89d0bcdaf965f0cd,['CWE-125'],CVE-2017-15931
radareorg/radare2,https://github.com/radareorg/radare2/commit/44ded3ff35b8264f54b5a900cab32ec489d9e5b9,44ded3ff35b8264f54b5a900cab32ec489d9e5b9,['CWE-125'],CVE-2017-15932
torvalds/linux,https://github.com/torvalds/linux/commit/363b02dab09b3226f3bd1420dad9c72b79a42a76,363b02dab09b3226f3bd1420dad9c72b79a42a76,['CWE-20'],CVE-2017-15951
torvalds/linux,https://github.com/torvalds/linux/commit/6c4841c2b6c32a134f9f36e5e08857138cc12b10,6c4841c2b6c32a134f9f36e5e08857138cc12b10,['CWE-19'],CVE-2006-5331
xen-project/xen,https://github.com/xen-project/xen/commit/e008f7619dcd6d549727c9635b3f9f3c7ee483ed,e008f7619dcd6d549727c9635b3f9f3c7ee483ed,"['CWE-200', 'CWE-119']",CVE-2017-15597
